empleado_id,nombre,tienda_id,rol,tipo_contrato,salario_diario_mxn,antiguedad_meses,disponibilidad
E01268,Patricia Pérez,T016,cajas,completo,223.19,41,completa
E01269,Jorge Ramos,T016,cajas,completo,224.8,87,completa
E01270,Ana Mendoza,T016,perecederos,completo,293.76,106,completa
E01271,Ramón Medina,T016,piso_reposicion,completo,247.23,85,completa
E01272,Carlos Silva,T016,almacen,completo,246.59,93,completa
E01273,Ricardo Guerrero,T016,almacen,completo,223.5,100,completa
E01274,Daniela Morales,T016,piso_reposicion,completo,230.66,44,completa
E01275,Mónica Álvarez,T016,cajas,completo,241.5,7,completa
E01276,Raúl Hernández,T016,cajas,completo,256.98,40,completa
E01277,Karla Guerrero,T016,almacen,completo,217.58,91,parcial_tarde
E01278,Ricardo Morales,T016,cajas,completo,264.78,98,completa
E01279,Andrea Ruiz,T016,cajas,completo,268.08,62,parcial_tarde
E01280,Andrea Contreras,T016,cajas,completo,272.55,94,completa
E01281,Alejandro Mendoza,T017,piso_reposicion,completo,212.52,34,completa
E01282,Víctor Núñez,T017,piso_reposicion,completo,210.64,87,completa
E01283,Juan González,T017,almacen,completo,209.15,24,completa
E01284,Cecilia Ruiz,T017,cajas,completo,268.65,43,completa
E01285,Mario Morales,T017,perecederos,completo,266.64,113,completa
E01286,Laura Gutiérrez,T017,piso_reposicion,completo,241.29,34,completa
E01287,Carlos Álvarez,T017,perecederos,completo,255.04,102,completa
E01288,Óscar Rivera,T017,piso_reposicion,completo,213.43,51,completa
E01289,María Rojas,T017,almacen,completo,242.81,25,completa
E01290,Alejandra Ramos,T017,perecederos,completo,243.43,11,completa
E01291,Ana Reyes,T017,piso_reposicion,completo,211.65,66,completa
E01292,Javier Reyes,T017,piso_reposicion,completo,238.64,54,completa
E01293,Daniela Ortiz,T017,cajas,completo,225.0,61,completa
E01294,Paola Luna,T017,almacen,completo,204.79,5,completa
E01295,Mario González,T017,cajas,completo,268.02,32,completa
E01296,Manuel Jiménez,T017,perecederos,completo,264.41,0,parcial_manana
E01297,Arturo Delgado,T017,cajas,completo,234.49,36,parcial_tarde
E01298,Raúl Chávez,T017,piso_reposicion,completo,227.43,112,completa
E01299,Silvia Castillo,T017,cajas,completo,263.75,18,completa
E01300,Patricia Reyes,T017,almacen,completo,203.32,83,completa
E01301,Patricia Pérez,T017,piso_reposicion,completo,215.82,0,completa
E01302,Fernando Aguilar,T017,almacen,completo,230.81,67,completa
E01303,Eduardo Núñez,T017,piso_reposicion,completo,240.35,111,completa
E01304,Itzel Jiménez,T017,piso_reposicion,completo,258.62,41,parcial_tarde
E01305,Elena Gutiérrez,T017,almacen,completo,218.73,23,parcial_manana
E01306,Guadalupe Pérez,T017,piso_reposicion,completo,213.25,69,completa
E01307,Raúl Luna,T017,cajas,completo,252.25,33,completa
E01308,Adriana Guerrero,T017,cajas,completo,258.3,107,completa
E01309,Fernando Núñez,T017,perecederos,completo,239.77,102,completa
E01310,Rosa Cruz,T017,almacen,completo,227.64,78,parcial_tarde
E01311,Víctor Aguilar,T017,cajas,completo,231.87,77,completa
E01312,Víctor Gutiérrez,T017,cajas,completo,270.68,72,completa
E01313,Lucía Flores,T017,piso_reposicion,completo,251.76,88,completa
E01314,Sergio Torres,T017,almacen,completo,221.48,55,completa
E01315,Elena Morales,T017,piso_reposicion,completo,258.34,117,completa
E01316,Roberto Castillo,T017,perecederos,completo,298.58,41,completa
E01317,Ana González,T017,cajas,completo,227.76,1,completa
E01318,Jorge Vargas,T017,piso_reposicion,completo,228.39,84,completa
E01319,Antonio Chávez,T017,cajas,completo,256.02,80,completa
E01320,Diana Rojas,T017,piso_reposicion,completo,214.24,118,completa
E01321,Luis Gómez,T017,cajas,completo,242.96,47,completa
E01322,Cecilia López,T017,perecederos,completo,248.28,51,completa
E01323,Elena Díaz,T017,cajas,completo,277.12,68,completa
E01324,Alejandra Contreras,T017,piso_reposicion,completo,230.58,47,completa
E01325,Verónica Díaz,T017,perecederos,completo,283.39,94,completa
E01326,Verónica Vargas,T017,almacen,completo,219.34,51,completa
E01327,Víctor Delgado,T017,cajas,completo,227.91,94,completa
E01328,Lucía Gómez,T017,cajas,completo,271.79,51,completa
E01329,Itzel Aguilar,T017,cajas,completo,220.03,27,completa
E01330,Fernando Torres,T017,cajas,completo,223.36,119,completa
E01331,Elena Cruz,T017,cajas,completo,241.86,63,completa
E01332,Diana Gómez,T017,cajas,completo,261.21,85,completa
E01333,Sergio Medina,T017,piso_reposicion,completo,227.09,71,completa
E01334,Alejandro Rojas,T017,piso_reposicion,completo,213.32,43,completa
E01335,Verónica Rivera,T017,cajas,completo,239.07,117,completa
E01336,Laura Gómez,T017,piso_reposicion,completo,222.25,44,completa
E01337,Adriana Juárez,T017,piso_reposicion,completo,210.27,120,parcial_tarde
E01338,Paola Chávez,T017,piso_reposicion,completo,236.74,52,completa
E01339,Javier Jiménez,T017,cajas,completo,227.0,2,parcial_manana
E01340,Itzel Vargas,T017,piso_reposicion,completo,224.37,4,completa
E01341,Silvia Pérez,T017,cajas,completo,258.47,117,parcial_tarde
E01342,Brenda Guerrero,T017,perecederos,completo,280.76,63,parcial_manana
E01343,Luis Cruz,T017,cajas,completo,235.81,46,parcial_manana
E01344,Mario Medina,T017,piso_reposicion,completo,226.46,98,completa
E01345,Alejandro Gutiérrez,T017,piso_reposicion,completo,222.35,74,completa
E01346,Antonio Ruiz,T017,piso_reposicion,completo,257.84,79,completa
E01347,Roberto Mendoza,T017,cajas,completo,231.43,82,completa
E01348,Ricardo Sánchez,T017,almacen,completo,209.16,24,completa
E01349,Itzel Ramírez,T017,cajas,completo,246.7,10,parcial_tarde
E01350,Mónica Rojas,T017,piso_reposicion,completo,219.47,88,completa
E01351,Rubén Jiménez,T017,almacen,completo,207.84,2,completa
E01352,Cecilia Gómez,T017,cajas,completo,225.75,87,completa
E01353,Roberto Pérez,T017,almacen,completo,232.01,15,completa
E01354,Eduardo Pérez,T017,perecederos,completo,272.85,31,completa
E01355,Alejandra Núñez,T017,perecederos,completo,275.51,85,completa
E01356,Manuel Silva,T017,piso_reposicion,completo,248.67,75,completa
E01357,Eduardo Morales,T017,perecederos,completo,252.85,94,completa
E01358,Óscar Torres,T017,perecederos,completo,294.29,73,completa
E01359,Brenda Ortiz,T017,piso_reposicion,completo,246.66,5,completa
E01360,Ramón Pérez,T017,perecederos,completo,286.33,101,completa
E01361,José Díaz,T018,cajas,completo,261.41,22,parcial_tarde
E01362,Cecilia Martínez,T018,perecederos,completo,262.8,36,completa
E01363,Ángel Rivera,T018,cajas,completo,261.02,32,completa
E01364,Mario Gómez,T018,perecederos,completo,283.24,3,completa
E01365,Daniela Pérez,T018,piso_reposicion,completo,224.77,1,completa
E01366,Claudia Ruiz,T018,piso_reposicion,completo,224.23,62,completa
E01367,Antonio López,T018,cajas,completo,249.45,28,completa
E01368,Verónica Romero,T018,cajas,completo,236.41,10,completa
E01369,Adriana Medina,T018,cajas,completo,260.04,35,parcial_manana
E01370,Antonio Juárez,T018,piso_reposicion,completo,247.34,33,completa
E01371,Ramón Vázquez,T018,piso_reposicion,completo,233.6,51,completa
E01372,Juan Vázquez,T018,piso_reposicion,completo,246.19,120,parcial_tarde
E01373,Rosa Ruiz,T018,cajas,completo,250.63,37,completa
E01374,Mario Guerrero,T018,piso_reposicion,completo,245.64,85,completa
E01375,Mario Torres,T018,piso_reposicion,completo,221.25,92,completa
E01376,Ángel Álvarez,T018,cajas,completo,264.33,6,completa
E01377,Fernando Chávez,T018,perecederos,completo,280.06,60,completa
E01378,Antonio Hernández,T018,almacen,completo,213.33,54,completa
E01379,José Mendoza,T018,piso_reposicion,completo,237.8,61,completa
E01380,Elena Silva,T018,perecederos,completo,289.87,20,parcial_tarde
E01381,Eduardo Pérez,T018,cajas,completo,234.97,56,completa
E01382,Daniela García,T018,almacen,completo,236.8,14,completa
E01383,Manuel Núñez,T018,cajas,completo,277.24,114,completa
E01384,Carlos Romero,T018,perecederos,completo,290.64,71,completa
E01385,Manuel Torres,T018,perecederos,completo,258.11,4,completa
E01386,Eduardo Álvarez,T018,almacen,completo,230.36,61,completa
E01387,Sergio Morales,T018,perecederos,completo,299.42,112,parcial_manana
E01388,Claudia Reyes,T018,piso_reposicion,completo,238.42,89,completa
E01389,Brenda Gómez,T018,cajas,completo,226.9,33,completa
E01390,Patricia Romero,T018,cajas,completo,222.73,107,completa
E01391,Ricardo Pérez,T018,cajas,completo,267.42,22,completa
E01392,Mónica Cruz,T018,piso_reposicion,completo,231.18,29,completa
E01393,Manuel Díaz,T018,cajas,completo,234.81,18,completa
E01394,Rubén López,T018,perecederos,completo,254.34,111,completa
E01395,Juan Ruiz,T018,cajas,completo,265.44,86,completa
E01396,Carlos García,T018,piso_reposicion,completo,233.26,62,completa
E01397,Daniela Contreras,T018,cajas,completo,272.11,80,completa
E01398,Antonio Hernández,T018,piso_reposicion,completo,246.75,31,completa
E01399,Mario Cruz,T018,piso_reposicion,completo,258.7,8,completa
E01400,Manuel Hernández,T018,piso_reposicion,completo,254.43,102,completa
E01401,Diana Cruz,T018,piso_reposicion,completo,222.73,116,completa
E01402,Miguel Mendoza,T018,piso_reposicion,completo,242.95,4,completa
E01403,Diana Hernández,T018,perecederos,completo,231.44,6,parcial_manana
E01404,Javier Vázquez,T018,cajas,completo,279.47,67,completa
E01405,Adriana Ruiz,T018,almacen,completo,213.05,5,completa
E01406,Raúl Chávez,T018,cajas,completo,259.89,87,parcial_tarde
E01407,Diana González,T018,piso_reposicion,completo,252.46,114,completa
E01408,Laura Herrera,T018,piso_reposicion,completo,218.02,33,completa
E01409,Laura Ramírez,T018,piso_reposicion,completo,252.39,35,completa
E01410,Laura García,T018,cajas,completo,220.73,104,completa
E01411,Raúl Gutiérrez,T018,perecederos,completo,260.94,43,completa
E01412,Víctor Rivera,T018,piso_reposicion,completo,233.6,29,parcial_tarde
E01413,Mario Martínez,T018,piso_reposicion,completo,228.7,10,completa
E01414,Sofía Álvarez,T018,perecederos,completo,271.05,101,completa
E01415,Ana Romero,T018,cajas,completo,274.89,112,completa
E01416,Mónica Núñez,T018,perecederos,completo,252.89,9,parcial_tarde
E01417,José Ramos,T018,almacen,completo,228.96,97,completa
E01418,Mónica Gutiérrez,T018,cajas,completo,272.65,19,completa
E01419,Andrea Delgado,T018,piso_reposicion,completo,248.65,16,completa
E01420,Fernanda Hernández,T018,almacen,completo,202.04,46,completa
E01421,Mónica Cruz,T018,almacen,completo,247.14,52,completa
E01422,Eduardo Álvarez,T018,piso_reposicion,completo,212.33,103,completa
E01423,Roberto Gómez,T018,almacen,completo,229.44,84,completa
E01424,Víctor Rojas,T018,piso_reposicion,completo,238.77,17,completa
E01425,Javier Gómez,T018,piso_reposicion,completo,249.32,70,completa
E01426,Mónica Ortiz,T018,piso_reposicion,completo,217.42,105,completa
E01427,Fernando Rojas,T018,perecederos,completo,242.56,80,completa
E01428,Antonio Flores,T018,cajas,completo,265.13,27,completa
E01429,Víctor Contreras,T018,cajas,completo,228.97,15,completa
E01430,Andrea Martínez,T018,almacen,completo,223.47,54,completa
E01431,José Rivera,T018,piso_reposicion,completo,246.58,57,completa
E01432,Fernando Romero,T018,almacen,completo,232.56,42,parcial_manana
E01433,Andrea Romero,T018,piso_reposicion,completo,220.53,13,completa
E01434,Roberto Núñez,T018,almacen,completo,215.2,14,completa
E01435,Ana Contreras,T018,perecederos,completo,297.83,64,completa
E01436,Carlos Herrera,T018,almacen,completo,222.43,114,parcial_manana
E01437,Alejandro Medina,T018,cajas,completo,222.67,72,completa
E01438,Diana Díaz,T018,cajas,completo,233.18,53,completa
E01439,José Juárez,T018,cajas,completo,240.55,112,completa
E01440,Andrea Aguilar,T018,cajas,completo,279.97,83,completa
E01441,Elena Castillo,T019,perecederos,completo,232.34,59,completa
E01442,Laura Guerrero,T019,perecederos,completo,270.21,101,completa
E01443,Ana López,T019,piso_reposicion,completo,237.92,38,completa
E01444,Andrea Álvarez,T019,almacen,completo,200.75,8,completa
E01445,Fernando Rivera,T019,piso_reposicion,completo,253.06,57,completa
E01446,Carlos Cruz,T019,almacen,completo,231.0,78,completa
E01447,Ángel Martínez,T019,piso_reposicion,completo,247.23,98,completa
E01448,Mario Contreras,T019,cajas,completo,249.64,32,completa
E01449,Paola Aguilar,T019,piso_reposicion,completo,240.92,90,completa
E01450,Javier Silva,T019,cajas,completo,235.45,100,parcial_tarde
E01451,Cecilia Castillo,T019,piso_reposicion,completo,258.69,97,completa
E01452,Daniela Sánchez,T019,perecederos,completo,258.05,97,completa
E01453,Diana Reyes,T019,piso_reposicion,completo,218.12,119,completa
E01454,María Gutiérrez,T019,piso_reposicion,completo,212.8,79,completa
E01455,Paola Pérez,T019,almacen,completo,231.81,44,completa
E01456,Luis Luna,T019,cajas,completo,279.0,52,parcial_tarde
E01457,Gabriela Contreras,T019,cajas,completo,273.75,90,completa
E01458,Karla Castillo,T019,perecederos,completo,279.15,28,completa
E01459,Francisco Romero,T019,piso_reposicion,completo,259.53,72,parcial_tarde
E01460,Raúl Vargas,T019,cajas,completo,263.37,69,completa
E01461,Sofía Herrera,T019,cajas,completo,240.36,80,completa
E01462,Andrea López,T019,perecederos,completo,272.09,50,parcial_tarde
E01463,Javier Vázquez,T019,cajas,completo,224.79,89,completa
E01464,Jorge Álvarez,T019,cajas,completo,233.3,8,completa
E01465,Karla Juárez,T019,almacen,completo,220.88,90,completa
E01466,Andrea Romero,T019,cajas,completo,232.11,98,completa
E01467,Verónica Rojas,T019,cajas,completo,277.21,107,completa
E01468,Ángel Romero,T019,piso_reposicion,completo,259.78,111,completa
E01469,Patricia Morales,T019,perecederos,completo,255.97,42,parcial_manana
E01470,Antonio Gutiérrez,T019,perecederos,completo,279.65,5,completa
E01471,Silvia Herrera,T019,almacen,completo,220.39,79,completa
E01472,Andrea Rojas,T019,cajas,completo,228.37,10,completa
E01473,Guadalupe Flores,T019,perecederos,completo,253.58,33,parcial_manana
E01474,Ricardo Gómez,T019,piso_reposicion,completo,221.67,84,completa
E01475,Cecilia Medina,T019,almacen,completo,216.4,71,completa
E01476,Lucía Ruiz,T019,piso_reposicion,completo,220.75,73,completa
E01477,Ángel Morales,T019,piso_reposicion,completo,215.62,90,completa
E01478,Jorge Aguilar,T019,perecederos,completo,245.22,19,parcial_manana
E01479,Fernanda García,T019,almacen,completo,245.29,95,parcial_manana
E01480,Andrea Gómez,T019,perecederos,completo,235.97,70,completa
E01481,Karla Contreras,T019,piso_reposicion,completo,226.24,50,completa
E01482,Mario Romero,T019,piso_reposicion,completo,236.42,56,completa
E01483,Francisco Guerrero,T019,cajas,completo,241.27,61,completa
E01484,Salvador Torres,T019,piso_reposicion,completo,235.88,66,completa
E01485,Mónica Gómez,T019,almacen,completo,202.17,40,completa
E01486,Eduardo Contreras,T019,piso_reposicion,completo,242.43,26,completa
E01487,Lucía Silva,T019,almacen,completo,228.17,20,parcial_tarde
E01488,Miguel Rojas,T019,piso_reposicion,completo,244.05,41,completa
E01489,Lucía Díaz,T019,cajas,completo,254.04,31,completa
E01490,Francisco Juárez,T019,cajas,completo,246.27,62,completa
E01491,Elena Chávez,T019,cajas,completo,241.01,110,completa
E01492,Guadalupe Delgado,T019,piso_reposicion,completo,221.32,13,completa
E01493,Rosa Guerrero,T019,piso_reposicion,completo,235.0,37,completa
E01494,Rubén Gutiérrez,T019,almacen,completo,201.3,5,completa
E01495,Alejandro Díaz,T019,cajas,completo,239.69,117,completa
E01496,Andrea Contreras,T019,almacen,completo,233.89,84,parcial_tarde
E01497,Verónica Chávez,T019,piso_reposicion,completo,215.44,29,parcial_tarde
E01498,Paola Gutiérrez,T019,cajas,completo,223.77,50,completa
E01499,Sergio Medina,T019,perecederos,completo,275.65,87,completa
E01500,Javier Luna,T019,perecederos,completo,257.84,115,completa
E01501,Fernanda Pérez,T019,cajas,completo,268.11,69,completa
E01502,Manuel Silva,T019,piso_reposicion,completo,256.87,32,parcial_tarde
E01503,Ramón Ortiz,T019,piso_reposicion,completo,257.85,84,parcial_tarde
E01504,Brenda Martínez,T019,piso_reposicion,completo,231.28,82,completa
E01505,Gabriela Díaz,T019,piso_reposicion,completo,223.22,77,completa
E01506,José Chávez,T019,cajas,completo,256.52,5,completa
E01507,Elena Herrera,T019,almacen,completo,231.41,85,completa
E01508,Raúl Castillo,T019,cajas,completo,257.34,2,parcial_tarde
E01509,Verónica Pérez,T019,perecederos,completo,252.52,109,completa
E01510,Ricardo Ramos,T019,perecederos,completo,234.46,106,completa
E01511,Alejandro Flores,T019,cajas,completo,232.6,68,completa
E01512,Ana Rivera,T019,piso_reposicion,completo,217.72,78,completa
E01513,Patricia Vargas,T019,piso_reposicion,completo,216.2,8,completa
E01514,Karla Juárez,T019,cajas,completo,275.58,105,parcial_manana
E01515,María Sánchez,T019,cajas,completo,220.83,32,completa
E01516,Fernanda Mendoza,T019,piso_reposicion,completo,240.09,31,completa
E01517,Alejandro Ortiz,T019,cajas,completo,276.85,85,completa
E01518,Ángel Reyes,T019,piso_reposicion,completo,228.0,113,completa
E01519,Jorge Vargas,T019,cajas,completo,251.63,59,completa
E01520,Fernanda Flores,T019,cajas,completo,261.75,61,completa
E01521,Laura Rivera,T020,cajas,completo,262.29,106,completa
E01522,Luis Cruz,T020,perecederos,completo,278.48,64,completa
E01523,Patricia Ortiz,T020,perecederos,completo,256.2,74,completa
E01524,Diana Cruz,T020,piso_reposicion,completo,227.2,57,completa
E01525,Brenda Núñez,T020,perecederos,completo,230.39,89,parcial_manana
E01526,Andrea Vázquez,T020,cajas,completo,278.93,19,completa
E01527,Mario Jiménez,T020,piso_reposicion,completo,240.33,86,completa
E01528,Eduardo Rivera,T020,piso_reposicion,completo,230.12,6,completa
E01529,Ángel Núñez,T020,piso_reposicion,completo,237.19,10,completa
E01530,Víctor García,T020,cajas,completo,222.43,87,completa
E01531,Paola Castillo,T020,cajas,completo,230.42,19,parcial_manana
E01532,Eduardo Sánchez,T020,piso_reposicion,completo,241.17,93,parcial_tarde
